table_id,table_name,schema_name,column_id,column_name,column_type,nullable,relationship_type
`a1_b`,`a1_b`,"",`a1_b`.`bs_type`,`bs_type`,string,true,HAS_COLUMN
`a1_b`,`a1_b`,"",`a1_b`.`contract_reference`,`contract_reference`,string,true,HAS_COLUMN
`a1_b`,`a1_b`,"",`a1_b`.`contract_type`,`contract_type`,string,true,HAS_COLUMN
`a1_b`,`a1_b`,"",`a1_b`.`partition_key`,`partition_key`,string,true,HAS_COLUMN
`a1_b`,`a1_b`,"",`a1_b`.`stress_testing_scenario_id`,`stress_testing_scenario_id`,decimal,true,HAS_COLUMN
`a1_b`,`a1_b`,"",`a1_b`.`tranche_collateral_type`,`tranche_collateral_type`,string,true,HAS_COLUMN
`a1_b`,`a1_b`,"",`a1_b`.`tranche_guarantee_type`,`tranche_guarantee_type`,string,true,HAS_COLUMN
`a2_b`,`a2_b`,"",`a2_b`.`bs_type`,`bs_type`,string,true,HAS_COLUMN
`a2_b`,`a2_b`,"",`a2_b`.`contract_reference`,`contract_reference`,string,true,HAS_COLUMN
`a2_b`,`a2_b`,"",`a2_b`.`contract_type`,`contract_type`,string,true,HAS_COLUMN
`a2_b`,`a2_b`,"",`a2_b`.`partition_key`,`partition_key`,string,true,HAS_COLUMN
`a2_b`,`a2_b`,"",`a2_b`.`stress_testing_scenario_id`,`stress_testing_scenario_id`,decimal,true,HAS_COLUMN
`a2_b`,`a2_b`,"",`a2_b`.`tranche_collateral_type`,`tranche_collateral_type`,string,true,HAS_COLUMN
`a2_b`,`a2_b`,"",`a2_b`.`tranche_guarantee_type`,`tranche_guarantee_type`,string,true,HAS_COLUMN
`cg_midpoint_dat`,`cg_midpoint_dat`,"",`cg_midpoint_dat`.`cg`,`cg`,string,true,HAS_COLUMN
`cg_midpoint_dat`,`cg_midpoint_dat`,"",`cg_midpoint_dat`.`etl_current_record_flag`,`etl_current_record_flag`,string,true,HAS_COLUMN
`cg_midpoint_dat`,`cg_midpoint_dat`,"",`cg_midpoint_dat`.`etl_refresh_dt`,`etl_refresh_dt`,date,true,HAS_COLUMN
`cg_midpoint_dat`,`cg_midpoint_dat`,"",`cg_midpoint_dat`.`midpoint_pd_bps`,`midpoint_pd_bps`,decimal,true,HAS_COLUMN
`jbs_additional_reporting_period`,`jbs_additional_reporting_period`,"",`jbs_additional_reporting_period`.`reporting_period`,`reporting_period`,string,true,HAS_COLUMN
`jbs_additional_reporting_period`,`jbs_additional_reporting_period`,"",`jbs_additional_reporting_period`.`updated_ts`,`updated_ts`,timestamp,true,HAS_COLUMN
`jbs_data_load_util_config`,`jbs_data_load_util_config`,"",`jbs_data_load_util_config`.`daily_monthly_flag`,`daily_monthly_flag`,string,true,HAS_COLUMN
`jbs_data_load_util_config`,`jbs_data_load_util_config`,"",`jbs_data_load_util_config`.`data_source`,`data_source`,string,true,HAS_COLUMN
`jbs_data_load_util_config`,`jbs_data_load_util_config`,"",`jbs_data_load_util_config`.`excluded_context_cols`,`excluded_context_cols`,string,true,HAS_COLUMN
`jbs_data_load_util_config`,`jbs_data_load_util_config`,"",`jbs_data_load_util_config`.`execution_engine`,`execution_engine`,string,true,HAS_COLUMN
`jbs_data_load_util_config`,`jbs_data_load_util_config`,"",`jbs_data_load_util_config`.`gather_stats_flag`,`gather_stats_flag`,string,true,HAS_COLUMN
`jbs_data_load_util_config`,`jbs_data_load_util_config`,"",`jbs_data_load_util_config`.`id_cols`,`id_cols`,string,true,HAS_COLUMN
`jbs_data_load_util_config`,`jbs_data_load_util_config`,"",`jbs_data_load_util_config`.`index_flag`,`index_flag`,string,true,HAS_COLUMN
`jbs_data_load_util_config`,`jbs_data_load_util_config`,"",`jbs_data_load_util_config`.`insert_mode`,`insert_mode`,string,true,HAS_COLUMN
`jbs_data_load_util_config`,`jbs_data_load_util_config`,"",`jbs_data_load_util_config`.`job_grp_sequence`,`job_grp_sequence`,bigint,true,HAS_COLUMN
`jbs_data_load_util_config`,`jbs_data_load_util_config`,"",`jbs_data_load_util_config`.`partial_merge_cols`,`partial_merge_cols`,string,true,HAS_COLUMN
`jbs_data_load_util_config`,`jbs_data_load_util_config`,"",`jbs_data_load_util_config`.`partition_cols`,`partition_cols`,string,true,HAS_COLUMN
`jbs_data_load_util_config`,`jbs_data_load_util_config`,"",`jbs_data_load_util_config`.`source_filter`,`source_filter`,string,true,HAS_COLUMN
`jbs_data_load_util_config`,`jbs_data_load_util_config`,"",`jbs_data_load_util_config`.`source_sql`,`source_sql`,string,true,HAS_COLUMN
`jbs_data_load_util_config`,`jbs_data_load_util_config`,"",`jbs_data_load_util_config`.`source_table`,`source_table`,string,true,HAS_COLUMN
`jbs_data_load_util_config`,`jbs_data_load_util_config`,"",`jbs_data_load_util_config`.`source_view`,`source_view`,string,true,HAS_COLUMN
`jbs_data_load_util_config`,`jbs_data_load_util_config`,"",`jbs_data_load_util_config`.`status`,`status`,string,true,HAS_COLUMN
`jbs_data_load_util_config`,`jbs_data_load_util_config`,"",`jbs_data_load_util_config`.`target_filter`,`target_filter`,string,true,HAS_COLUMN
`jbs_data_load_util_config`,`jbs_data_load_util_config`,"",`jbs_data_load_util_config`.`target_table`,`target_table`,string,true,HAS_COLUMN
`jbs_data_load_util_config`,`jbs_data_load_util_config`,"",`jbs_data_load_util_config`.`truncate_partition`,`truncate_partition`,string,true,HAS_COLUMN
`jbs_data_load_util_config_bak`,`jbs_data_load_util_config_bak`,"",`jbs_data_load_util_config_bak`.`daily_monthly_flag`,`daily_monthly_flag`,string,true,HAS_COLUMN
`jbs_data_load_util_config_bak`,`jbs_data_load_util_config_bak`,"",`jbs_data_load_util_config_bak`.`data_load_id`,`data_load_id`,string,true,HAS_COLUMN
`jbs_data_load_util_config_bak`,`jbs_data_load_util_config_bak`,"",`jbs_data_load_util_config_bak`.`data_source`,`data_source`,string,true,HAS_COLUMN
`jbs_data_load_util_config_bak`,`jbs_data_load_util_config_bak`,"",`jbs_data_load_util_config_bak`.`excluded_context_cols`,`excluded_context_cols`,string,true,HAS_COLUMN
`jbs_data_load_util_config_bak`,`jbs_data_load_util_config_bak`,"",`jbs_data_load_util_config_bak`.`execution_engine`,`execution_engine`,string,true,HAS_COLUMN
`jbs_data_load_util_config_bak`,`jbs_data_load_util_config_bak`,"",`jbs_data_load_util_config_bak`.`gather_stats_flag`,`gather_stats_flag`,string,true,HAS_COLUMN
`jbs_data_load_util_config_bak`,`jbs_data_load_util_config_bak`,"",`jbs_data_load_util_config_bak`.`id_cols`,`id_cols`,string,true,HAS_COLUMN
`jbs_data_load_util_config_bak`,`jbs_data_load_util_config_bak`,"",`jbs_data_load_util_config_bak`.`index_flag`,`index_flag`,string,true,HAS_COLUMN
`jbs_data_load_util_config_bak`,`jbs_data_load_util_config_bak`,"",`jbs_data_load_util_config_bak`.`insert_mode`,`insert_mode`,string,true,HAS_COLUMN
`jbs_data_load_util_config_bak`,`jbs_data_load_util_config_bak`,"",`jbs_data_load_util_config_bak`.`job_grp_sequence`,`job_grp_sequence`,bigint,true,HAS_COLUMN
`jbs_data_load_util_config_bak`,`jbs_data_load_util_config_bak`,"",`jbs_data_load_util_config_bak`.`partial_merge_cols`,`partial_merge_cols`,string,true,HAS_COLUMN
`jbs_data_load_util_config_bak`,`jbs_data_load_util_config_bak`,"",`jbs_data_load_util_config_bak`.`partition_cols`,`partition_cols`,string,true,HAS_COLUMN
`jbs_data_load_util_config_bak`,`jbs_data_load_util_config_bak`,"",`jbs_data_load_util_config_bak`.`source_filter`,`source_filter`,string,true,HAS_COLUMN
`jbs_data_load_util_config_bak`,`jbs_data_load_util_config_bak`,"",`jbs_data_load_util_config_bak`.`source_sql`,`source_sql`,string,true,HAS_COLUMN
`jbs_data_load_util_config_bak`,`jbs_data_load_util_config_bak`,"",`jbs_data_load_util_config_bak`.`source_table`,`source_table`,string,true,HAS_COLUMN
`jbs_data_load_util_config_bak`,`jbs_data_load_util_config_bak`,"",`jbs_data_load_util_config_bak`.`source_view`,`source_view`,string,true,HAS_COLUMN
`jbs_data_load_util_config_bak`,`jbs_data_load_util_config_bak`,"",`jbs_data_load_util_config_bak`.`status`,`status`,string,true,HAS_COLUMN
`jbs_data_load_util_config_bak`,`jbs_data_load_util_config_bak`,"",`jbs_data_load_util_config_bak`.`target_filter`,`target_filter`,string,true,HAS_COLUMN
`jbs_data_load_util_config_bak`,`jbs_data_load_util_config_bak`,"",`jbs_data_load_util_config_bak`.`target_table`,`target_table`,string,true,HAS_COLUMN
`jbs_data_load_util_config_bak`,`jbs_data_load_util_config_bak`,"",`jbs_data_load_util_config_bak`.`truncate_partition`,`truncate_partition`,string,true,HAS_COLUMN
`jbs_data_trace_util_config`,`jbs_data_trace_util_config`,"",`jbs_data_trace_util_config`.`context_cols`,`context_cols`,string,true,HAS_COLUMN
`jbs_data_trace_util_config`,`jbs_data_trace_util_config`,"",`jbs_data_trace_util_config`.`data_source`,`data_source`,string,true,HAS_COLUMN
`jbs_data_trace_util_config`,`jbs_data_trace_util_config`,"",`jbs_data_trace_util_config`.`job_grp_sequence`,`job_grp_sequence`,int,true,HAS_COLUMN
`jbs_data_trace_util_config`,`jbs_data_trace_util_config`,"",`jbs_data_trace_util_config`.`label`,`label`,string,true,HAS_COLUMN
`jbs_data_trace_util_config`,`jbs_data_trace_util_config`,"",`jbs_data_trace_util_config`.`metric_cols`,`metric_cols`,string,true,HAS_COLUMN
`jbs_data_trace_util_config`,`jbs_data_trace_util_config`,"",`jbs_data_trace_util_config`.`source_filter`,`source_filter`,string,true,HAS_COLUMN
`jbs_data_trace_util_config`,`jbs_data_trace_util_config`,"",`jbs_data_trace_util_config`.`source_sql`,`source_sql`,string,true,HAS_COLUMN
`jbs_data_trace_util_config`,`jbs_data_trace_util_config`,"",`jbs_data_trace_util_config`.`source_table`,`source_table`,string,true,HAS_COLUMN
`jbs_data_trace_util_config`,`jbs_data_trace_util_config`,"",`jbs_data_trace_util_config`.`status`,`status`,string,true,HAS_COLUMN
`jbs_data_trace_util_config`,`jbs_data_trace_util_config`,"",`jbs_data_trace_util_config`.`target_filter`,`target_filter`,string,true,HAS_COLUMN
`jbs_data_trace_util_config`,`jbs_data_trace_util_config`,"",`jbs_data_trace_util_config`.`target_sql`,`target_sql`,string,true,HAS_COLUMN
`jbs_data_trace_util_config`,`jbs_data_trace_util_config`,"",`jbs_data_trace_util_config`.`target_table`,`target_table`,string,true,HAS_COLUMN
`jbs_job_group_config`,`jbs_job_group_config`,"",`jbs_job_group_config`.`data_load_id`,`data_load_id`,string,true,HAS_COLUMN
`jbs_job_group_config_bak`,`jbs_job_group_config_bak`,"",`jbs_job_group_config_bak`.`data_load_id`,`data_load_id`,string,true,HAS_COLUMN
`jbs_job_group_config_bak`,`jbs_job_group_config_bak`,"",`jbs_job_group_config_bak`.`job_group`,`job_group`,string,true,HAS_COLUMN
`jbs_job_group_trace_config`,`jbs_job_group_trace_config`,"",`jbs_job_group_trace_config`.`data_load_id`,`data_load_id`,string,true,HAS_COLUMN
`jbs_job_instance_23nov2018`,`jbs_job_instance_23nov2018`,"",`jbs_job_instance_23nov2018`.`batch_id`,`batch_id`,bigint,true,HAS_COLUMN
`jbs_job_instance_23nov2018`,`jbs_job_instance_23nov2018`,"",`jbs_job_instance_23nov2018`.`ctry_cd`,`ctry_cd`,string,true,HAS_COLUMN
`jbs_job_instance_23nov2018`,`jbs_job_instance_23nov2018`,"",`jbs_job_instance_23nov2018`.`data_load_config_id`,`data_load_config_id`,string,true,HAS_COLUMN
`jbs_job_instance_23nov2018`,`jbs_job_instance_23nov2018`,"",`jbs_job_instance_23nov2018`.`end_ts`,`end_ts`,timestamp,true,HAS_COLUMN
`jbs_job_instance_23nov2018`,`jbs_job_instance_23nov2018`,"",`jbs_job_instance_23nov2018`.`job_group`,`job_group`,string,true,HAS_COLUMN
`jbs_job_instance_23nov2018`,`jbs_job_instance_23nov2018`,"",`jbs_job_instance_23nov2018`.`job_instance_id`,`job_instance_id`,string,true,HAS_COLUMN
`jbs_job_instance_23nov2018`,`jbs_job_instance_23nov2018`,"",`jbs_job_instance_23nov2018`.`message`,`message`,string,true,HAS_COLUMN
`jbs_job_instance_23nov2018`,`jbs_job_instance_23nov2018`,"",`jbs_job_instance_23nov2018`.`src_sys_nm`,`src_sys_nm`,string,true,HAS_COLUMN
`jbs_job_instance_23nov2018`,`jbs_job_instance_23nov2018`,"",`jbs_job_instance_23nov2018`.`start_ts`,`start_ts`,timestamp,true,HAS_COLUMN
`jbs_job_instance_23nov2018`,`jbs_job_instance_23nov2018`,"",`jbs_job_instance_23nov2018`.`status`,`status`,string,true,HAS_COLUMN
`sgmi_adjustment_type_d`,`sgmi_adjustment_type_d`,"",`sgmi_adjustment_type_d`.`adjustment_type`,`adjustment_type`,string,true,HAS_COLUMN
`sgmi_adjustment_type_d`,`sgmi_adjustment_type_d`,"",`sgmi_adjustment_type_d`.`adjustment_type_cd`,`adjustment_type_cd`,string,true,HAS_COLUMN
`sgmi_adjustment_type_d`,`sgmi_adjustment_type_d`,"",`sgmi_adjustment_type_d`.`parent_adjustment_type`,`parent_adjustment_type`,string,true,HAS_COLUMN
`sgmi_adjustment_type_d`,`sgmi_adjustment_type_d`,"",`sgmi_adjustment_type_d`.`parent_adjustment_type_cd`,`parent_adjustment_type_cd`,string,true,HAS_COLUMN
`sgmi_adjustment_type_d`,`sgmi_adjustment_type_d`,"",`sgmi_adjustment_type_d`.`w_created_dt`,`w_created_dt`,date,true,HAS_COLUMN
`sgmi_adjustment_type_d`,`sgmi_adjustment_type_d`,"",`sgmi_adjustment_type_d`.`w_job_instance_id`,`w_job_instance_id`,string,true,HAS_COLUMN
`sgmi_adjustment_type_d`,`sgmi_adjustment_type_d`,"",`sgmi_adjustment_type_d`.`w_refresh_dt`,`w_refresh_dt`,date,true,HAS_COLUMN
`sgmi_all_client_d`,`sgmi_all_client_d`,"",`sgmi_all_client_d`.`apprv_net_juris`,`apprv_net_juris`,string,true,HAS_COLUMN
`sgmi_all_client_d`,`sgmi_all_client_d`,"",`sgmi_all_client_d`.`attribute1`,`attribute1`,string,true,HAS_COLUMN
`sgmi_all_client_d`,`sgmi_all_client_d`,"",`sgmi_all_client_d`.`attribute10`,`attribute10`,string,true,HAS_COLUMN
`sgmi_all_client_d`,`sgmi_all_client_d`,"",`sgmi_all_client_d`.`attribute_12`,`attribute_12`,string,true,HAS_COLUMN
`sgmi_all_client_d`,`sgmi_all_client_d`,"",`sgmi_all_client_d`.`attribute2`,`attribute2`,string,true,HAS_COLUMN
`sgmi_all_client_d`,`sgmi_all_client_d`,"",`sgmi_all_client_d`.`attribute3`,`attribute3`,string,true,HAS_COLUMN
`sgmi_all_client_d`,`sgmi_all_client_d`,"",`sgmi_all_client_d`.`attribute4`,`attribute4`,string,true,HAS_COLUMN
`sgmi_all_client_d`,`sgmi_all_client_d`,"",`sgmi_all_client_d`.`attribute5`,`attribute5`,string,true,HAS_COLUMN
`sgmi_all_client_d`,`sgmi_all_client_d`,"",`sgmi_all_client_d`.`attribute6`,`attribute6`,string,true,HAS_COLUMN
`sgmi_all_client_d`,`sgmi_all_client_d`,"",`sgmi_all_client_d`.`attribute7`,`attribute7`,string,true,HAS_COLUMN
`sgmi_all_client_d`,`sgmi_all_client_d`,"",`sgmi_all_client_d`.`attribute8`,`attribute8`,string,true,HAS_COLUMN
`sgmi_all_client_d`,`sgmi_all_client_d`,"",`sgmi_all_client_d`.`attribute9`,`attribute9`,string,true,HAS_COLUMN
`sgmi_all_client_d`,`sgmi_all_client_d`,"",`sgmi_all_client_d`.`basiss_flag`,`basiss_flag`,string,true,HAS_COLUMN
`sgmi_all_client_d`,`sgmi_all_client_d`,"",`sgmi_all_client_d`.`branch_subsidiary`,`branch_subsidiary`,string,true,HAS_COLUMN
`sgmi_all_client_d`,`sgmi_all_client_d`,"",`sgmi_all_client_d`.`client_business_type`,`client_business_type`,string,true,HAS_COLUMN
`sgmi_all_client_d`,`sgmi_all_client_d`,"",`sgmi_all_client_d`.`client_crm_id`,`client_crm_id`,string,true,HAS_COLUMN
`sgmi_all_client_d`,`sgmi_all_client_d`,"",`sgmi_all_client_d`.`client_cva_exempted`,`client_cva_exempted`,string,true,HAS_COLUMN
`sgmi_all_client_d`,`sgmi_all_client_d`,"",`sgmi_all_client_d`.`client_domicile_loc_id`,`client_domicile_loc_id`,string,true,HAS_COLUMN
`sgmi_all_client_d`,`sgmi_all_client_d`,"",`sgmi_all_client_d`.`client_et_cd_user`,`client_et_cd_user`,string,true,HAS_COLUMN
`sgmi_all_client_d`,`sgmi_all_client_d`,"",`sgmi_all_client_d`.`client_gm_id`,`client_gm_id`,string,true,HAS_COLUMN
`sgmi_all_client_d`,`sgmi_all_client_d`,"",`sgmi_all_client_d`.`client_group_id`,`client_group_id`,string,true,HAS_COLUMN
`sgmi_all_client_d`,`sgmi_all_client_d`,"",`sgmi_all_client_d`.`client_id`,`client_id`,string,true,HAS_COLUMN
`sgmi_all_client_d`,`sgmi_all_client_d`,"",`sgmi_all_client_d`.`client_ind_grp_id`,`client_ind_grp_id`,string,true,HAS_COLUMN
`sgmi_all_client_d`,`sgmi_all_client_d`,"",`sgmi_all_client_d`.`client_latest_crg_id`,`client_latest_crg_id`,string,true,HAS_COLUMN
`sgmi_all_client_d`,`sgmi_all_client_d`,"",`sgmi_all_client_d`.`client_le_id`,`client_le_id`,string,true,HAS_COLUMN
`sgmi_all_client_d`,`sgmi_all_client_d`,"",`sgmi_all_client_d`.`client_le_wid`,`client_le_wid`,string,true,HAS_COLUMN
`sgmi_all_client_d`,`sgmi_all_client_d`,"",`sgmi_all_client_d`.`client_long_desc`,`client_long_desc`,string,true,HAS_COLUMN
`sgmi_all_client_d`,`sgmi_all_client_d`,"",`sgmi_all_client_d`.`client_name`,`client_name`,string,true,HAS_COLUMN
`sgmi_all_client_d`,`sgmi_all_client_d`,"",`sgmi_all_client_d`.`client_subsegment_id`,`client_subsegment_id`,string,true,HAS_COLUMN
`sgmi_all_client_d`,`sgmi_all_client_d`,"",`sgmi_all_client_d`.`client_type`,`client_type`,string,true,HAS_COLUMN
`sgmi_all_client_d`,`sgmi_all_client_d`,"",`sgmi_all_client_d`.`client_unregulated_fi_flag`,`client_unregulated_fi_flag`,string,true,HAS_COLUMN
`sgmi_all_client_d`,`sgmi_all_client_d`,"",`sgmi_all_client_d`.`client_wid`,`client_wid`,string,true,HAS_COLUMN
`sgmi_all_client_d`,`sgmi_all_client_d`,"",`sgmi_all_client_d`.`coi_loc_id`,`coi_loc_id`,string,true,HAS_COLUMN
`sgmi_all_client_d`,`sgmi_all_client_d`,"",`sgmi_all_client_d`.`collateral_flag`,`collateral_flag`,string,true,HAS_COLUMN
`sgmi_all_client_d`,`sgmi_all_client_d`,"",`sgmi_all_client_d`.`core_map`,`core_map`,string,true,HAS_COLUMN
`sgmi_all_client_d`,`sgmi_all_client_d`,"",`sgmi_all_client_d`.`country_of_residence`,`country_of_residence`,string,true,HAS_COLUMN
`sgmi_all_client_d`,`sgmi_all_client_d`,"",`sgmi_all_client_d`.`current_flag`,`current_flag`,string,true,HAS_COLUMN
`sgmi_all_client_d`,`sgmi_all_client_d`,"",`sgmi_all_client_d`.`entity_gl_criteria`,`entity_gl_criteria`,string,true,HAS_COLUMN
`sgmi_all_client_d`,`sgmi_all_client_d`,"",`sgmi_all_client_d`.`gcg_crdt_grade_code_value`,`gcg_crdt_grade_code_value`,string,true,HAS_COLUMN
`sgmi_all_client_d`,`sgmi_all_client_d`,"",`sgmi_all_client_d`.`guarantor_flag`,`guarantor_flag`,string,true,HAS_COLUMN
`sgmi_all_client_d`,`sgmi_all_client_d`,"",`sgmi_all_client_d`.`ifrs_cparty_type_code`,`ifrs_cparty_type_code`,string,true,HAS_COLUMN
`sgmi_all_client_d`,`sgmi_all_client_d`,"",`sgmi_all_client_d`.`ifrs_cparty_type_desc`,`ifrs_cparty_type_desc`,string,true,HAS_COLUMN
`sgmi_all_client_d`,`sgmi_all_client_d`,"",`sgmi_all_client_d`.`issuer_flag`,`issuer_flag`,string,true,HAS_COLUMN
`sgmi_all_client_d`,`sgmi_all_client_d`,"",`sgmi_all_client_d`.`main_profile_name_custom`,`main_profile_name_custom`,string,true,HAS_COLUMN
`sgmi_all_client_d`,`sgmi_all_client_d`,"",`sgmi_all_client_d`.`ntb_timestamp`,`ntb_timestamp`,string,true,HAS_COLUMN
`sgmi_all_client_d`,`sgmi_all_client_d`,"",`sgmi_all_client_d`.`obligor_flag`,`obligor_flag`,string,true,HAS_COLUMN
`sgmi_all_client_d`,`sgmi_all_client_d`,"",`sgmi_all_client_d`.`relationship_start_date`,`relationship_start_date`,date,true,HAS_COLUMN
`sgmi_all_client_d`,`sgmi_all_client_d`,"",`sgmi_all_client_d`.`risk_clnt_group_id`,`risk_clnt_group_id`,string,true,HAS_COLUMN
`sgmi_all_client_d`,`sgmi_all_client_d`,"",`sgmi_all_client_d`.`rts`,`rts`,string,true,HAS_COLUMN
`sgmi_all_client_d`,`sgmi_all_client_d`,"",`sgmi_all_client_d`.`rts_desc`,`rts_desc`,string,true,HAS_COLUMN
`sgmi_all_client_d`,`sgmi_all_client_d`,"",`sgmi_all_client_d`.`total_assets`,`total_assets`,decimal,true,HAS_COLUMN
`sgmi_all_client_d`,`sgmi_all_client_d`,"",`sgmi_all_client_d`.`ultimate_parent_grp_id`,`ultimate_parent_grp_id`,string,true,HAS_COLUMN
`sgmi_all_client_d`,`sgmi_all_client_d`,"",`sgmi_all_client_d`.`up_client_ind_grp_id`,`up_client_ind_grp_id`,string,true,HAS_COLUMN
`sgmi_all_client_d`,`sgmi_all_client_d`,"",`sgmi_all_client_d`.`up_ntb_timestamp`,`up_ntb_timestamp`,string,true,HAS_COLUMN
`sgmi_all_client_d`,`sgmi_all_client_d`,"",`sgmi_all_client_d`.`w_created_dt`,`w_created_dt`,date,true,HAS_COLUMN
`sgmi_all_client_d`,`sgmi_all_client_d`,"",`sgmi_all_client_d`.`w_current_record_flag`,`w_current_record_flag`,string,true,HAS_COLUMN
`sgmi_all_client_d`,`sgmi_all_client_d`,"",`sgmi_all_client_d`.`w_job_instance_id`,`w_job_instance_id`,string,true,HAS_COLUMN
`sgmi_all_client_d`,`sgmi_all_client_d`,"",`sgmi_all_client_d`.`w_refresh_dt`,`w_refresh_dt`,timestamp,true,HAS_COLUMN
`sgmi_all_f`,`sgmi_all_f`,"",`sgmi_all_f`.`accrued_fees`,`accrued_fees`,decimal,true,HAS_COLUMN
`sgmi_all_f`,`sgmi_all_f`,"",`sgmi_all_f`.`accrued_interest`,`accrued_interest`,decimal,true,HAS_COLUMN
`sgmi_all_f`,`sgmi_all_f`,"",`sgmi_all_f`.`accrued_interest_dollar`,`accrued_interest_dollar`,decimal,true,HAS_COLUMN
`sgmi_all_f`,`sgmi_all_f`,"",`sgmi_all_f`.`add_on`,`add_on`,decimal,true,HAS_COLUMN
`sgmi_all_f`,`sgmi_all_f`,"",`sgmi_all_f`.`add_on_dollar`,`add_on_dollar`,decimal,true,HAS_COLUMN
`sgmi_all_f`,`sgmi_all_f`,"",`sgmi_all_f`.`adj_flag`,`adj_flag`,string,true,HAS_COLUMN
`sgmi_all_f`,`sgmi_all_f`,"",`sgmi_all_f`.`adjusted`,`adjusted`,string,true,HAS_COLUMN
`sgmi_all_f`,`sgmi_all_f`,"",`sgmi_all_f`.`adjusted_limit_amount`,`adjusted_limit_amount`,decimal,true,HAS_COLUMN
`sgmi_all_f`,`sgmi_all_f`,"",`sgmi_all_f`.`adjustment_amount`,`adjustment_amount`,decimal,true,HAS_COLUMN
`sgmi_all_f`,`sgmi_all_f`,"",`sgmi_all_f`.`ais_id`,`ais_id`,string,true,HAS_COLUMN
`sgmi_all_f`,`sgmi_all_f`,"",`sgmi_all_f`.`amortized_cost`,`amortized_cost`,decimal,true,HAS_COLUMN
`sgmi_all_f`,`sgmi_all_f`,"",`sgmi_all_f`.`amortized_cost_no_ias`,`amortized_cost_no_ias`,decimal,true,HAS_COLUMN
`sgmi_all_f`,`sgmi_all_f`,"",`sgmi_all_f`.`approved_jurisdictions`,`approved_jurisdictions`,string,true,HAS_COLUMN
`sgmi_all_f`,`sgmi_all_f`,"",`sgmi_all_f`.`approved_lgd`,`approved_lgd`,decimal,true,HAS_COLUMN
`sgmi_all_f`,`sgmi_all_f`,"",`sgmi_all_f`.`approver_name`,`approver_name`,string,true,HAS_COLUMN
`sgmi_all_f`,`sgmi_all_f`,"",`sgmi_all_f`.`arm_cd`,`arm_cd`,string,true,HAS_COLUMN
`sgmi_all_f`,`sgmi_all_f`,"",`sgmi_all_f`.`arm_code`,`arm_code`,string,true,HAS_COLUMN
`sgmi_all_f`,`sgmi_all_f`,"",`sgmi_all_f`.`arm_description`,`arm_description`,string,true,HAS_COLUMN
`sgmi_all_f`,`sgmi_all_f`,"",`sgmi_all_f`.`asset_class_category_new`,`asset_class_category_new`,string,true,HAS_COLUMN
`sgmi_all_f`,`sgmi_all_f`,"",`sgmi_all_f`.`asset_class_category_original`,`asset_class_category_original`,string,true,HAS_COLUMN
`sgmi_all_f`,`sgmi_all_f`,"",`sgmi_all_f`.`asset_class_new`,`asset_class_new`,string,true,HAS_COLUMN
`sgmi_all_f`,`sgmi_all_f`,"",`sgmi_all_f`.`asset_class_original`,`asset_class_original`,string,true,HAS_COLUMN
`sgmi_all_f`,`sgmi_all_f`,"",`sgmi_all_f`.`assigned_cmv_amount`,`assigned_cmv_amount`,decimal,true,HAS_COLUMN
`sgmi_all_f`,`sgmi_all_f`,"",`sgmi_all_f`.`assigned_fsv_amount`,`assigned_fsv_amount`,decimal,true,HAS_COLUMN
`sgmi_all_f`,`sgmi_all_f`,"",`sgmi_all_f`.`assigned_guar_amount`,`assigned_guar_amount`,decimal,true,HAS_COLUMN
`sgmi_all_f`,`sgmi_all_f`,"",`sgmi_all_f`.`attribute_6`,`attribute_6`,string,true,HAS_COLUMN
`sgmi_all_f`,`sgmi_all_f`,"",`sgmi_all_f`.`avg_prefunded_contribution`,`avg_prefunded_contribution`,decimal,true,HAS_COLUMN
`sgmi_all_f`,`sgmi_all_f`,"",`sgmi_all_f`.`balance_category`,`balance_category`,string,true,HAS_COLUMN
`sgmi_all_f`,`sgmi_all_f`,"",`sgmi_all_f`.`balance_type`,`balance_type`,string,true,HAS_COLUMN
`sgmi_all_f`,`sgmi_all_f`,"",`sgmi_all_f`.`bca_approval_date`,`bca_approval_date`,date,true,HAS_COLUMN
`sgmi_all_f`,`sgmi_all_f`,"",`sgmi_all_f`.`bca_approval_dt`,`bca_approval_dt`,date,true,HAS_COLUMN
`sgmi_all_f`,`sgmi_all_f`,"",`sgmi_all_f`.`bca_extended_review_dt`,`bca_extended_review_dt`,date,true,HAS_COLUMN
`sgmi_all_f`,`sgmi_all_f`,"",`sgmi_all_f`.`bca_reference_no`,`bca_reference_no`,string,true,HAS_COLUMN
`sgmi_all_f`,`sgmi_all_f`,"",`sgmi_all_f`.`bca_review_date`,`bca_review_date`,date,true,HAS_COLUMN
`sgmi_all_f`,`sgmi_all_f`,"",`sgmi_all_f`.`bca_review_dt`,`bca_review_dt`,date,true,HAS_COLUMN
`sgmi_all_f`,`sgmi_all_f`,"",`sgmi_all_f`.`bcrs_amount`,`bcrs_amount`,decimal,true,HAS_COLUMN
`sgmi_all_f`,`sgmi_all_f`,"",`sgmi_all_f`.`bcrs_amount_derived`,`bcrs_amount_derived`,decimal,true,HAS_COLUMN
`sgmi_all_f`,`sgmi_all_f`,"",`sgmi_all_f`.`bcrs_avail_amount`,`bcrs_avail_amount`,decimal,true,HAS_COLUMN
